Date,Close,High,Low,Open,Volume,MA20,RSI,BB_High,BB_Low
2024-03-11,6.579999923706055,7.0,6.510000228881836,6.510000228881836,3793492,6.25499997138977,69.92249121469966,6.505239954930086,6.004759987849455
2024-03-12,6.559999942779541,6.900000095367432,6.53000020980835,6.679999828338623,2152188,6.272499966621399,67.51074419383019,6.554625909669907,5.99037402357289
2024-03-13,6.5,6.840000152587891,6.400000095367432,6.840000152587891,2091871,6.286499977111816,60.74197501381184,6.584176052567176,5.988823901656457
2024-03-14,6.53000020980835,6.699999809265137,6.269999980926514,6.5,2481571,6.305999994277954,62.75286284718467,6.613662243184999,5.998337745370909
2024-03-15,6.53000020980835,6.75,6.53000020980835,6.53000020980835,966081,6.325999999046326,62.75286284718467,6.6372813611780845,6.0147186369145675
2024-03-18,6.510000228881836,6.690000057220459,6.449999809265137,6.53000020980835,807064,6.34300000667572,60.36230175037376,6.655480577446384,6.030519435905057
2024-03-19,6.519999980926514,6.690000057220459,6.510000228881836,6.510000228881836,744449,6.358500003814697,61.1590129014666,6.673795273863509,6.043204733765886
2024-03-20,6.510000228881836,6.599999904632568,6.510000228881836,6.519999980926514,1639836,6.374500012397766,59.86321524259,6.686428086567352,6.06257193822818
2024-03-21,6.650000095367432,6.760000228881836,6.510000228881836,6.510000228881836,1496415,6.397000026702881,69.58061767041384,6.720054381022425,6.073945672383337
2024-03-22,6.579999923706055,6.889999866485596,6.559999942779541,6.650000095367432,1074212,6.416000032424927,61.55583952241159,6.7351490419825275,6.096851022867327
2024-03-26,6.590000152587891,6.630000114440918,6.300000190734863,6.579999923706055,705756,6.437500047683716,62.22608254338898,6.742385398422499,6.132614696944932
2024-03-27,6.590000152587891,6.639999866485596,6.340000152587891,6.590000152587891,595939,6.457500052452088,62.22608254338898,6.746904758142001,6.168095346762174
2024-03-28,6.639999866485596,6.659999847412109,6.599999904632568,6.599999904632568,825608,6.47950005531311,65.69421899290558,6.753760961291543,6.205239149334678
2024-04-01,6.840000152587891,6.989999771118164,6.599999904632568,6.639999866485596,2070013,6.512500071525574,75.41694075776572,6.793418257308359,6.23158188574279
2024-04-02,6.849999904632568,7.190000057220459,6.820000171661377,7.179999828338623,3621265,6.544500064849854,75.78644749088394,6.82610085008156,6.262899279618147
2024-04-03,6.909999847412109,7.03000020980835,6.849999904632568,6.849999904632568,3309394,6.579000067710877,77.93000415496287,6.862188934041163,6.29581120138059
2024-04-04,6.940000057220459,7.190000057220459,6.670000076293945,6.909999847412109,3176763,6.61000006198883,78.93418704952899,6.908328647087465,6.311671476890195
2024-04-05,6.920000076293945,7.190000057220459,6.800000190734863,6.940000057220459,2196183,6.635000061988831,76.43726112831308,6.948847074955301,6.32115304902236
2024-04-08,7.059999942779541,7.139999866485596,6.920000076293945,6.920000076293945,3565357,6.6660000562667845,80.97422733060522,7.016964339819305,6.315035772714264
2024-04-09,7.150000095367432,7.5,7.059999942779541,7.059999942779541,6165294,6.698000049591064,83.21210492218759,7.099327781475589,6.296672317706539
2024-04-10,7.119999885559082,7.289999961853027,7.119999885559082,7.150000095367432,5099570,6.725000047683716,79.84089981028791,7.162012536248054,6.287987559119379
2024-04-12,7.239999771118164,7.389999866485596,7.130000114440918,7.130000114440918,4969368,6.759000039100647,82.8362762411661,7.242689871120737,6.275310207080556
2024-04-15,7.199999809265137,7.440000057220459,7.159999847412109,7.28000020980835,6115031,6.794000029563904,78.64162211459197,7.298515452198446,6.289484606929362
2024-04-16,7.25,7.300000190734863,7.210000038146973,7.210000038146973,3673682,6.830000019073486,80.00464008549906,7.35630775067041,6.3036922874765615
2024-04-18,7.269999980926514,7.320000171661377,7.070000171661377,7.25,7181849,6.867000007629395,80.53960772252549,7.407595834380269,6.326404180878521
2024-04-19,7.28000020980835,7.369999885559082,7.230000019073486,7.269999980926514,2930442,6.90550000667572,80.81598531192387,7.448582793356538,6.362417219994903
2024-04-22,7.239999771118164,7.340000152587891,7.21999979019165,7.28000020980835,3427986,6.941499996185303,76.15690680900303,7.472923443844628,6.410076548525977
2024-04-23,7.090000152587891,7.239999771118164,6.909999847412109,7.239999771118164,3027605,6.9704999923706055,61.77475492991658,7.466704517804285,6.474295466936926
2024-04-24,7.159999847412109,7.190000057220459,7.090000152587891,7.090000152587891,3384796,6.995999979972839,65.08818408034423,7.475849889638713,6.516150070306965
2024-04-25,7.150000095367432,7.659999847412109,7.110000133514404,7.659999847412109,3010955,7.024499988555908,64.2316312977465,7.468503289889268,6.580496687222547
2024-04-26,7.190000057220459,7.210000038146973,7.099999904632568,7.190000057220459,1820617,7.054499983787537,66.15055855183833,7.45607060745625,6.652929360118823
2024-04-29,7.170000076293945,7.400000095367432,7.150000095367432,7.349999904632568,3071715,7.0834999799728395,64.2932691760575,7.426152868937147,6.740847091008532
2024-04-30,7.150000095367432,7.230000019073486,7.139999866485596,7.170000076293945,2217702,7.1089999914169315,62.406323740319245,7.38532585505957,6.832674127774293
2024-05-02,7.119999885559082,7.190000057220459,7.099999904632568,7.159999847412109,3058638,7.122999978065491,59.58154157695463,7.370232664596678,6.875767291534304
2024-05-03,7.070000171661377,7.170000076293945,7.039999961853027,7.170000076293945,2433721,7.133999991416931,55.104688660607636,7.349165016435866,6.918834966397996
2024-05-06,7.110000133514404,7.230000019073486,7.03000020980835,7.070000171661377,2534956,7.144000005722046,57.83427835145151,7.333673336952404,6.954326674491688
2024-05-07,7.110000133514404,7.199999809265137,7.059999942779541,7.110000133514404,1643726,7.152500009536743,57.83427835145151,7.3186173619865045,6.986382657086981
2024-05-08,7.090000152587891,7.139999866485596,7.079999923706055,7.110000133514404,1965248,7.16100001335144,55.864700168708914,7.292438124862764,7.0295619018401165
2024-05-09,7.079999923706055,7.130000114440918,7.050000190734863,7.130000114440918,1730075,7.162000012397766,54.858699080489124,7.290623405366149,7.033376619429384
2024-05-10,7.239999771118164,7.28000020980835,7.090000152587891,7.130000114440918,3597315,7.166499996185303,65.54838368939704,7.299356951865793,7.033643040504813
2024-05-13,7.170000076293945,7.300000190734863,7.159999847412109,7.25,2804147,7.1690000057220455,58.969127677612605,7.300133405496685,7.037866605947406
2024-05-14,7.170000076293945,7.300000190734863,7.150000095367432,7.300000190734863,1887300,7.165500020980835,58.96912767761261,7.292539289140997,7.038460752820672
2024-05-15,7.21999979019165,7.260000228881836,7.170000076293945,7.199999809265137,2052361,7.1665000200271605,62.11889301862976,7.294917205609049,7.038082834445272
2024-05-16,7.260000228881836,7.289999961853027,7.21999979019165,7.21999979019165,1946904,7.167000031471252,64.46884350374857,7.296784398738951,7.037215664203553
2024-05-17,7.269999980926514,7.300000190734863,7.25,7.260000228881836,2033028,7.167000031471252,65.05250528744438,7.296784398738951,7.037215664203553
2024-05-21,7.349999904632568,7.800000190734863,7.309999942779541,7.769999980926514,3899136,7.170500016212463,69.38528981643573,7.315203039915806,7.02579699250912
2024-05-22,7.349999904632568,7.599999904632568,7.340000152587891,7.349999904632568,2064302,7.176000022888184,69.38528981643573,7.33816032498871,7.013839720787658
2024-05-23,7.21999979019165,7.400000095367432,7.199999809265137,7.400000095367432,3168954,7.182500004768372,56.24368655531059,7.340724417820786,7.024275591715957
2024-05-24,7.139999866485596,7.25,7.119999885559082,7.21999979019165,3566338,7.181500005722046,49.97130899124032,7.3405313417159626,7.022468669728129
2024-05-27,7.159999847412109,7.210000038146973,7.139999866485596,7.170000076293945,2869179,7.18199999332428,51.42963451514937,7.340694569062083,7.023305417586477
2024-05-28,7.159999847412109,7.239999771118164,7.159999847412109,7.159999847412109,2326355,7.1804999828338625,51.42963451514937,7.339430688873565,7.0215692767941595
2024-05-29,7.179999828338623,7.21999979019165,7.139999866485596,7.159999847412109,2707611,7.180999970436096,53.01794963450037,7.339858302906582,7.02214163796561
2024-05-30,7.139999866485596,7.239999771118164,7.130000114440918,7.179999828338623,1686096,7.180499958992004,49.52941397192379,7.3398077522836775,7.021192165700331
2024-05-31,7.159999847412109,7.179999828338623,7.03000020980835,7.179999828338623,1532999,7.182499957084656,51.256414224177334,7.339709919147687,7.025289995021625
2024-06-03,7.110000133514404,7.21999979019165,7.079999923706055,7.159999847412109,3830614,7.184499955177307,46.93274345825788,7.336877698768239,7.032122211586374
2024-06-04,7.130000114440918,7.210000038146973,7.099999904632568,7.110000133514404,3315634,7.185499954223633,48.793444928673644,7.336161756257163,7.034838152190102
2024-06-05,7.119999885559082,7.769999980926514,7.059999942779541,7.130000114440918,2354661,7.185999941825867,47.88926823656568,7.335719632765865,7.036280250885869
2024-06-06,7.199999809265137,7.21999979019165,6.300000190734863,7.119999885559082,1991677,7.191499924659729,55.063214863062825,7.3346466813865,7.048353167932957
2024-06-07,7.159999847412109,7.289999961853027,7.159999847412109,7.199999809265137,3082763,7.195499920845032,51.263150516551676,7.330181007172144,7.06081883451792
2024-06-10,7.059999942779541,7.5,7.039999961853027,7.5,5735771,7.1864999294281,43.230726709472265,7.3317273273546455,7.041272531501555
2024-06-11,7.079999923706055,7.139999866485596,6.960000038146973,7.090000152587891,2442208,7.181999921798706,45.08406369594228,7.334394141003131,7.0296057025942815
2024-06-12,7.099999904632568,7.139999866485596,7.079999923706055,7.090000152587891,2629142,7.178499913215637,46.949229470393576,7.3349959167148375,7.022003909716436
2024-06-13,7.099999904632568,7.150000095367432,7.059999942779541,7.099999904632568,1564746,7.1724999189376835,46.949229470393576,7.331355204331603,7.013644633543764
2024-06-14,7.090000152587891,7.139999866485596,7.070000171661377,7.099999904632568,1989508,7.163999915122986,46.042440155831066,7.321403799699173,7.006596030546799
2024-06-18,7.090000152587891,7.139999866485596,7.010000228881836,7.079999923706055,2159977,7.154999923706055,46.04244015583107,7.307643212712267,7.002356634699843
2024-06-19,7.099999904632568,7.139999866485596,7.079999923706055,7.139999866485596,1616823,7.142499923706055,47.22460698112082,7.267699666461312,7.017300180950797
2024-06-20,7.150000095367432,7.159999847412109,7.079999923706055,7.099999904632568,2450794,7.132499933242798,52.793804034559415,7.214200474532383,7.050799391953213
2024-06-21,7.199999809265137,7.230000019073486,7.119999885559082,7.150000095367432,2396036,7.131499934196472,57.61100505382296,7.209287980283469,7.053711888109475
2024-06-24,7.110000133514404,7.5,7.110000133514404,7.5,2772557,7.129999947547913,48.09684482921751,7.208230240851333,7.0517696542444925
2024-06-25,7.119999885559082,7.159999847412109,7.099999904632568,7.150000095367432,1299632,7.127999949455261,49.10260295858986,7.205097162572471,7.050902736338051
2024-06-26,7.099999904632568,7.170000076293945,7.070000171661377,7.119999885559082,2441284,7.124999952316284,47.13530062445197,7.201550472544888,7.048449432087681
2024-06-27,7.070000171661377,7.130000114440918,7.039999961853027,7.099999904632568,3504137,7.119499969482422,44.270133775522545,7.195256030655782,7.043743908309062
2024-06-28,7.110000133514404,7.130000114440918,7.070000171661377,7.119999885559082,1598554,7.1179999828338625,48.743926334701875,7.193259408728392,7.042740556939333
2024-07-01,7.099999904632568,7.159999847412109,7.099999904632568,7.139999866485596,1913612,7.114999985694885,47.712693290214546,7.188075180479236,7.041924790910533
2024-07-02,7.119999885559082,7.139999866485596,7.099999904632568,7.139999866485596,2356525,7.115499973297119,49.99138445531453,7.1885683264859415,7.042431620108297
2024-07-03,7.159999847412109,7.170000076293945,7.110000133514404,7.119999885559082,2008094,7.116999959945678,54.282645794197514,7.192392143483198,7.041607776408159
2024-07-04,7.199999809265137,7.25,7.170000076293945,7.170000076293945,2613476,7.120999956130982,58.15005158194109,7.204641910599411,7.037358001662553
2024-07-05,7.21999979019165,7.25,7.150000095367432,7.199999809265137,1835937,7.121999955177307,59.973289089387954,7.209772243655461,7.034227666699152
2024-07-08,7.21999979019165,7.340000152587891,7.210000038146973,7.21999979019165,2864877,7.124999952316284,59.97328908938795,7.221436303677964,7.028563600954604
2024-07-09,7.199999809265137,7.260000228881836,7.179999828338623,7.21999979019165,2499132,7.131999945640564,57.088801897120646,7.228870816898687,7.03512907438244
2024-07-10,7.21999979019165,7.260000228881836,7.199999809265137,7.210000038146973,2288958,7.138999938964844,59.201972670855305,7.239974986100823,7.038024891828864
2024-07-11,7.230000019073486,7.260000228881836,7.210000038146973,7.21999979019165,2749615,7.14549994468689,60.25587871823363,7.25217216331451,7.038827726059269
2024-07-12,7.230000019073486,7.300000190734863,7.110000133514404,7.230000019073486,2798327,7.1519999504089355,60.25587871823364,7.262561986002857,7.041437914815014
2024-07-15,7.269999980926514,7.300000190734863,7.230000019073486,7.25,2741804,7.1609999418258665,64.50893183044326,7.278965914831272,7.043033968820461
2024-07-16,7.320000171661377,7.340000152587891,7.25,7.269999980926514,2396055,7.172499942779541,68.97779751916343,7.30454156993763,7.040458315621452
2024-07-18,7.369999885559082,7.420000076293945,7.320000171661377,7.349999904632568,3550796,7.185999941825867,72.68209730947481,7.339153413150791,7.032846470500942
2024-07-19,7.309999942779541,7.440000057220459,7.21999979019165,7.400000095367432,3791108,7.193999934196472,62.96569476723324,7.355294659855595,7.032705208537349
2024-07-22,7.300000190734863,7.400000095367432,7.25,7.369999885559082,2141991,7.198999953269959,61.490301659770736,7.366797447111744,7.031202459428173
2024-07-23,7.130000114440918,7.349999904632568,7.090000152587891,7.309999942779541,8093328,7.1999999523162845,43.03056898271541,7.365891485902528,7.034108418730041
2024-07-24,7.0,7.590000152587891,6.980000019073486,7.130000114440918,6088469,7.19399995803833,34.50095775277687,7.378650967348666,7.009348948727994
2024-07-25,7.25,7.360000133514404,6.96999979019165,7.0,2963418,7.201499962806702,53.56386612162889,7.382417053997965,7.020582871615439
2024-07-26,7.050000190734863,7.400000095367432,6.989999771118164,7.389999866485596,5044976,7.200499963760376,42.82564427246399,7.384508091477736,7.016491836043016
2024-07-29,6.960000038146973,7.28000020980835,6.889999866485596,7.059999942779541,9044998,7.192999958992004,39.03340889857365,7.401719842493904,6.984280075490105
2024-07-30,6.869999885559082,7.130000114440918,6.809999942779541,7.099999904632568,13787720,7.18149995803833,35.63516291878567,7.430841084101944,6.932158831974716
2024-07-31,6.880000114440918,6.989999771118164,6.869999885559082,6.880000114440918,5996283,7.1694999694824215,36.29877985230456,7.450603113541974,6.888396825422869
2024-08-01,6.909999847412109,6.989999771118164,6.880000114440918,6.880000114440918,4740556,7.156999969482422,38.35220311712482,7.460057702937942,6.853942236026903
2024-08-02,6.96999979019165,6.989999771118164,6.900000095367432,6.909999847412109,3225349,7.145499968528748,42.35454280706362,7.458452050940971,6.832547886116525
2024-08-05,6.900000095367432,7.059999942779541,6.880000114440918,6.96999979019165,4538997,7.129499983787537,39.16026964726519,7.457918924620969,6.801081042954104
2024-08-06,6.869999885559082,6.980000019073486,6.860000133514404,6.900000095367432,3560810,7.111999988555908,37.84301244020405,7.456186011761391,6.767813965350426
2024-08-07,6.840000152587891,6.949999809265137,6.829999923706055,6.869999885559082,3950763,7.094000005722046,36.5200895704913,7.455131573860697,6.732868437583395
2024-08-08,6.829999923706055,6.980000019073486,6.820000171661377,6.929999828338623,1844615,7.074500012397766,36.06746134447424,7.44820983307593,6.7007901917196016
2024-08-09,6.889999866485596,6.920000076293945,6.829999923706055,6.920000076293945,3550538,7.057500004768372,40.807703906032955,7.432300003950336,6.682700005586407
2024-08-12,6.909999847412109,6.960000038146973,6.880000114440918,6.889999866485596,2239018,7.041499996185303,42.34231813851854,7.41278296991981,6.670217022450796
2024-08-13,6.949999809265137,6.980000019073486,6.909999847412109,6.909999847412109,2846136,7.025499987602234,45.391670460834845,7.3833533845715005,6.667646590632967
2024-08-14,6.980000019073486,7.010000228881836,6.900000095367432,6.949999809265137,2737510,7.008499979972839,47.628806023262484,7.340118782862384,6.6768811770832945
2024-08-16,6.960000038146973,7.079999923706055,6.900000095367432,6.989999771118164,1713505,6.987999987602234,46.26797599380113,7.275443972066625,6.7005560031378435
2024-08-19,7.059999942779541,7.079999923706055,6.96999979019165,6.980000019073486,3123134,6.975499987602234,53.43227780123451,7.225097761404473,6.725902213799995
2024-08-20,7.110000133514404,7.139999866485596,7.039999961853027,7.070000171661377,3969080,6.965999984741211,56.55167360564623,7.176940805714894,6.755059163767529
2024-08-21,7.090000152587891,7.159999847412109,7.090000152587891,7.130000114440918,3077188,6.96399998664856,54.96561516708403,7.169368021650275,6.758631951646844
2024-08-22,7.090000152587891,7.199999809265137,7.059999942779541,7.090000152587891,1957401,6.968499994277954,54.96561516708403,7.180658043139868,6.75634194541604
2024-08-23,7.070000171661377,7.119999885559082,7.039999961853027,7.090000152587891,1889073,6.959500002861023,53.23407410706695,7.135281244386806,6.78371876133524
2024-08-26,7.119999885559082,7.380000114440918,7.059999942779541,7.380000114440918,3177876,6.962999987602234,56.890348918046705,7.148375366139322,6.777624609065145
2024-08-28,7.090000152587891,7.170000076293945,7.079999923706055,7.099999904632568,2609839,6.96949999332428,54.15458223408411,7.162940007571986,6.776059979076574
2024-08-29,7.099999904632568,7.139999866485596,7.079999923706055,7.099999904632568,1814818,6.980999994277954,54.93254712493174,7.1767448029080985,6.785255185647809
2024-08-30,7.110000133514404,7.190000057220459,7.059999942779541,7.110000133514404,2535544,6.992499995231628,55.74139559952301,7.19017407561927,6.794825914843987
2024-09-02,7.070000171661377,7.139999866485596,7.050000190734863,7.110000133514404,2114634,7.000500011444092,51.74125346165112,7.197119038017771,6.803880984870412
2024-09-03,7.070000171661377,7.099999904632568,7.039999961853027,7.070000171661377,2086674,7.005500030517578,51.74125346165112,7.203840754027897,6.80715930700726
2024-09-04,7.03000020980835,7.190000057220459,7.019999980926514,7.079999923706055,3158814,7.012000036239624,47.76582252606575,7.204520286599863,6.819479785879385
2024-09-05,7.090000152587891,7.099999904632568,7.019999980926514,7.03000020980835,2116235,7.023000049591064,53.533053491852186,7.206749990258405,6.839250108923723
2024-09-06,7.079999923706055,7.159999847412109,7.079999923706055,7.090000152587891,1842269,7.035000038146973,52.49276024005462,7.199742402046107,6.8702576742478385
2024-09-09,7.039999961853027,7.150000095367432,7.019999980926514,7.090000152587891,2672695,7.045500040054321,48.43809382455431,7.180773972377268,6.910226107731375
2024-09-10,7.059999942779541,7.079999923706055,7.03000020980835,7.050000190734863,1727039,7.054000043869019,50.49702444334245,7.168961016144576,6.939039071593462
2024-09-11,7.099999904632568,7.119999885559082,7.059999942779541,7.110000133514404,1897014,7.0635000467300415,54.41739042103719,7.159056370703033,6.96794372275705
2024-09-12,7.099999904632568,7.139999866485596,7.070000171661377,7.130000114440918,1828016,7.071000051498413,54.41739042103719,7.152215800645928,6.989784302350898
2024-09-13,7.21999979019165,7.25,7.099999904632568,7.110000133514404,4471215,7.083000040054321,64.26409153404822,7.176829578335652,6.98917050177299
2024-09-16,7.269999980926514,7.300000190734863,7.21999979019165,7.21999979019165,3446721,7.098500037193299,67.42194673679742,7.2071783611233915,6.989821713263206
2024-09-17,7.25,7.289999961853027,7.230000019073486,7.28000020980835,2571254,7.108000040054321,64.94961595207519,7.233475034244118,6.9825250458645245
2024-09-18,7.159999847412109,7.300000190734863,6.900000095367432,7.25,1989830,7.110500025749206,55.149231722438195,7.238010693425721,6.982989358072691
2024-09-19,7.25,7.269999980926514,7.110000133514404,7.21999979019165,2265646,7.118500018119812,61.41866705012439,7.259251467358747,6.977748568880878
2024-09-20,7.289999961853027,7.340000152587891,7.25,7.340000152587891,3658185,7.128500008583069,63.83808540431345,7.287027510609789,6.969972506556349
2024-09-23,7.360000133514404,7.380000114440918,7.289999961853027,7.360000133514404,3886106,7.14300000667572,67.66013372954598,7.32826733921105,6.957732674140391
2024-09-24,7.400000095367432,7.420000076293945,7.360000133514404,7.360000133514404,4290506,7.157000017166138,69.63510890474197,7.3729722175370735,6.941027816795202
2024-09-25,7.460000038146973,7.71999979019165,7.420000076293945,7.71999979019165,5211647,7.175500011444091,72.36164673210038,7.425977552058222,6.925022470829961
2024-09-26,7.5,7.619999885559082,7.460000038146973,7.5,4989826,7.195500016212463,74.03548480401335,7.48020862668642,6.9107914057385065
2024-09-27,7.46999979019165,7.78000020980835,7.460000038146973,7.699999809265137,5216847,7.213499999046325,70.58285589158564,7.5190666440594605,6.90793335403319
2024-09-30,7.460000038146973,7.690000057220459,7.449999809265137,7.489999771118164,4924170,7.232999992370606,69.42074157963616,7.549044276212947,6.916955708528264
2024-10-01,7.449999809265137,7.5,7.400000095367432,7.5,2846590,7.2519999742507935,68.2112276312147,7.572224876311569,6.9317750721900175
2024-10-03,7.46999979019165,7.539999961853027,7.449999809265137,7.46999979019165,5096692,7.273999953269959,69.36097110582642,7.590632226514505,6.9573676800254125
2024-10-04,7.5,7.550000190734863,7.46999979019165,7.5,5790435,7.294499945640564,71.05227271954637,7.613904104357101,6.975095786924027
2024-10-07,7.480000019073486,7.639999866485596,7.440000057220459,7.5,6271543,7.314499950408935,68.34373583209086,7.627707580279639,7.001292320538232
2024-10-08,7.440000057220459,7.480000019073486,7.429999828338623,7.480000019073486,3964802,7.334499955177307,63.15811653515313,7.625324688074609,7.043675222280005
2024-10-09,7.380000114440918,7.519999980926514,7.21999979019165,7.519999980926514,4593844,7.350499963760376,56.26216362802789,7.61298620283489,7.088013724685862
2024-10-10,7.380000114440918,7.809999942779541,7.309999942779541,7.590000152587891,2847032,7.364499974250793,56.26216362802789,7.600591101534274,7.128408846967313
2024-10-11,7.449999809265137,7.519999980926514,7.360000133514404,7.360000133514404,4056057,7.381999969482422,61.89200200998931,7.586899964703125,7.1770999742617185
2024-10-14,7.5,7.739999771118164,7.449999809265137,7.599999904632568,3601127,7.3959999799728395,65.32530030845297,7.5928146051633965,7.199185354782283
2024-10-15,7.489999771118164,7.75,7.449999809265137,7.75,3330290,7.406999969482422,64.08177985560314,7.598947852531948,7.215052086432896
2024-10-16,7.550000190734863,7.579999923706055,7.460000038146973,7.550000190734863,2825262,7.421999979019165,68.01579565878637,7.609360602510172,7.234639355528158
2024-10-17,7.559999942779541,7.599999904632568,7.5,7.599999904632568,3109829,7.441999983787537,68.63242176712502,7.595570770980775,7.288429196594299
2024-10-18,7.639999866485596,7.670000076293945,7.599999904632568,7.610000133514404,4128463,7.461499977111816,73.1004543111266,7.611603207174898,7.311396747048734
2024-10-21,7.710000038146973,8.0,7.670000076293945,7.690000057220459,8543244,7.482499980926514,76.28374090186983,7.647530232864288,7.3174697289887405
2024-10-22,7.710000038146973,7.920000076293945,7.699999809265137,7.710000038146973,7609795,7.499999976158142,76.28374090186983,7.682647169966541,7.317352782349743
2024-10-23,7.78000020980835,7.800000190734863,7.710000038146973,7.760000228881836,7110848,7.518999981880188,79.14588749452238,7.732532245188419,7.305467718571957
2024-10-24,7.71999979019165,8.039999961853027,7.679999828338623,7.78000020980835,7104637,7.531999969482422,71.21277746508272,7.7607006793174556,7.303299259647389
2024-10-25,7.679999828338623,7.929999828338623,7.670000076293945,7.929999828338623,5310955,7.540999960899353,66.43216537004886,7.777972548621953,7.304027373176753
2024-10-28,7.710000038146973,7.75,7.610000133514404,7.75,5729791,7.552999973297119,68.15866408698741,7.798527989041954,7.307471957552284
2024-10-29,7.769999980926514,7.78000020980835,7.710000038146973,7.760000228881836,7324971,7.568499970436096,71.33420788848755,7.827364819237569,7.309635121634623
2024-10-31,7.840000152587891,8.100000381469727,7.829999923706055,8.100000381469727,7691020,7.587999987602234,74.52614582010342,7.866251707110442,7.309748268094025
2024-11-01,8.1899995803833,8.399999618530273,7.800000190734863,8.1899995803833,9561419,7.623999977111817,84.07460940724778,8.000743809250373,7.247256144973261
2024-11-04,7.75,8.640000343322754,7.71999979019165,8.1899995803833,20153800,7.636499977111816,55.77207824900024,8.012546406882482,7.260453547341151
2024-11-06,7.699999809265137,7.840000152587891,7.630000114440918,7.800000190734863,9548412,7.647499966621399,53.565351984678166,8.017412005665712,7.277587927577086
2024-11-07,7.570000171661377,7.71999979019165,7.53000020980835,7.71999979019165,8344128,7.653999972343445,48.22290557619754,8.013521762358828,7.294478182328063
2024-11-08,7.619999885559082,7.699999809265137,7.570000171661377,7.619999885559082,4605930,7.665999960899353,50.27701449954807,8.00348467958843,7.328515242210276
2024-11-11,7.579999923706055,7.820000171661377,7.550000190734863,7.820000171661377,4291666,7.67599995136261,48.61537733950746,7.990031725162947,7.361968177562273
2024-11-12,7.409999847412109,7.619999885559082,7.389999866485596,7.619999885559082,7596038,7.673999953269958,42.22775883723741,7.9942123096858575,7.353787596854059
2024-11-13,7.409999847412109,7.449999809265137,7.360000133514404,7.449999809265137,5197277,7.669499945640564,42.22775883723741,8.001673044126528,7.337326847154601
2024-11-14,7.28000020980835,7.420000076293945,7.260000228881836,7.420000076293945,6559571,7.658999967575073,37.82062351621455,8.024781207542652,7.293218727607493
2024-11-18,7.380000114440918,7.510000228881836,7.28000020980835,7.510000228881836,5944599,7.650499963760376,42.76867575033365,8.033512899041096,7.267487028479656
2024-11-19,7.480000019073486,7.489999771118164,7.380000114440918,7.440000057220459,5221454,7.646499967575073,47.286165779344515,8.034843763949578,7.258156171200567
2024-11-21,7.570000171661377,7.650000095367432,7.110000133514404,7.599999904632568,7349529,7.642999982833862,51.03244521921398,8.032774145782025,7.253225819885699
2024-11-22,7.659999847412109,7.690000057220459,7.570000171661377,7.570000171661377,7107615,7.6404999732971195,54.513720456073585,8.02916293205181,7.2518370145424305
2024-11-25,7.570000171661377,7.739999771118164,7.550000190734863,7.659999847412109,5811591,7.633499979972839,50.63684984821497,8.021946744002479,7.245053215943201
2024-11-26,7.449999809265137,7.949999809265137,7.420000076293945,7.949999809265137,6289764,7.616999959945678,45.94503988886019,8.007184384164649,7.226815535726708
